month_name,SKU Code,Qty
November,575854,1
November,575855,7
November,575860,5
November,575861,2
November,575862,1
November,575863,4
November,575864,1
November,575867,1
November,575868,5
November,575873,15
November,575875,2
November,575876,9
November,575877,3
November,576396,1
November,576402,1
November,576514,5
November,576515,1
November,576516,2
November,576517,1
November,576518,8
November,576520,2
November,576523,1
November,576524,3
November,576525,1
November,576852,1
November,576853,1
November,576855,11
November,576856,2
November,576857,21
November,576861,2
November,576862,14
November,576863,6
November,576864,4
November,576866,13
November,576867,1
November,576868,7
November,576869,12
November,576870,2
November,576871,2
November,576872,17
November,576876,9
November,576877,2
November,576878,1
November,576880,2
November,576882,12
November,576883,24
November,576884,2
November,576886,5
November,576887,20
November,576888,2
November,576889,2
November,576890,23
November,576892,22
November,576893,3
November,576894,11
November,576895,1
November,576896,1
November,576897,10
November,576898,5
November,576899,15
November,576920,3
November,576939,31
November,576940,9
November,576943,2
November,576948,1
November,577973,3
November,577974,6
November,577975,8
November,577976,4
November,577977,5
November,577978,11
November,577979,11
November,577980,13
November,577981,8
November,577982,3
November,577983,1
November,577984,1
November,577985,1
November,577989,1
November,577992,2
November,577993,3
November,577994,1
November,577995,2
November,577996,4
November,577997,14
October,506141,1
October,506150,156
October,506152,47
October,506153,58
October,506154,48
October,506172,86
October,506173,135
October,506280,353
October,506527,161
October,508806,2
October,508809,1
October,508810,1
October,508811,8
October,508812,17
October,508813,8
October,508824,18
October,508825,31
October,508836,19
October,508839,8
October,508840,14
October,508848,11
October,510292,23
October,517693,13
October,518228,34
October,518243,13
October,518445,24
October,518536,3
October,518538,22
October,522192,28
October,522342,19
October,522628,10
October,523309,1
October,524361,26
October,526208,40
October,526307,19
October,526308,32
October,526309,3
October,526310,10
October,526584,116
October,526586,33
October,527097,14
October,527495,23
October,527497,16
October,528193,8
October,528194,9
October,528201,3
October,528202,7
October,528814,30
October,528815,47
October,529488,1
October,529497,55
October,530297,126
October,530298,124
October,530299,167
October,530302,117
October,530343,93
October,530344,56
October,530345,29
October,531179,45
October,531219,46
October,531221,3
October,531222,9
October,531224,35
October,531991,11
October,532008,237
October,532009,79
October,532555,2
October,533051,14
October,533052,3
October,533060,2
October,533287,25
October,533289,10
October,533290,13
October,533360,15
October,533361,20
October,533401,36
October,533402,78
October,533407,16
October,533408,27
October,533683,43
October,533685,17
October,533770,100
October,533771,69
October,533991,5
October,534104,18
October,535310,39
October,535858,89
October,535993,39
October,537439,6
October,538344,24
October,538746,64
October,539742,1
October,540362,37
October,540363,38
October,540364,38
October,540365,10
October,541547,9
October,541548,11
October,541958,209
October,542954,4
October,543522,7
October,544024,29
October,544922,38
October,544923,14
October,544924,28
October,545187,51
October,545188,36
October,545189,42
October,545190,30
October,545191,36
October,545192,27
October,545194,30
October,545229,24
October,545230,76
October,545231,30
October,545482,7
October,545483,2
October,545784,97
October,545813,6
October,545814,11
October,545831,30
October,546818,49
October,546918,1
October,547494,30
October,547495,12
October,547496,16
October,547497,12
October,547675,11
October,548243,13
October,548919,616
October,549381,72
October,549382,46
October,550680,25
October,550892,11
October,551008,24
October,551009,76
October,551010,13
October,551802,1
October,552236,227
October,552237,12
October,553091,1
October,553092,104
October,553093,44
October,553094,78
October,553849,1
October,553853,15
October,553857,35
October,553858,44
October,554276,16
October,554289,50
October,554290,71
October,554864,5
October,555341,26
October,555345,38
October,555347,23
October,555348,43
October,555350,37
October,555351,24
October,555901,6
October,555902,10
October,555903,39
October,555904,39
October,555905,1
October,555909,56
October,555911,19
October,555912,6
October,555916,5
October,555945,56
October,556563,32
October,556564,21
October,557155,141
October,557156,1
October,557157,31
October,557159,82
October,557160,17
October,557162,15
October,557163,3
October,557438,140
October,558649,30
October,558818,6
October,562018,14
October,562021,8
October,562022,1
October,562027,10
October,562028,29
October,562030,6
October,562033,2
October,562034,23
October,562035,2
October,562036,25
October,562040,19
October,562041,7
October,562394,12
October,562395,3
October,562396,18
October,562400,1
October,562401,1
October,562407,4
October,562408,8
October,562409,7
October,562790,9
October,562946,47
October,562981,3
October,562990,1
October,563013,46
October,563634,12
October,563824,95
October,563936,79
October,563937,1
October,564051,1
October,564052,1
October,564257,18
October,564586,1
October,564881,80
October,564901,10
October,566767,32
October,567016,4
October,567370,14
October,567371,20
October,567372,54
October,567373,29
October,567374,38
October,567389,53
October,567391,6
October,567392,3
October,567393,13
October,567395,4
October,567468,5
October,567469,7
October,567470,4
October,567471,5
October,567473,39
October,567474,11
October,567840,3
October,568392,12
October,568417,9
October,568422,14
October,568953,7
October,568954,8
October,568956,1
October,568957,18
October,568959,9
October,568960,65
October,568966,1
October,568967,64
October,568968,18
October,568971,49
October,568972,56
October,568974,82
October,568975,51
October,568976,214
October,569110,1
October,569111,2
October,569112,1
October,569113,10
October,569115,14
October,569116,10
October,569117,35
October,569118,3
October,569124,48
October,569125,1
October,569192,16
October,569193,60
October,569194,24
October,569211,23
October,569802,27
October,569803,87
October,570291,12
October,570292,72
October,570293,1
October,570597,5
October,570598,2
October,570599,20
October,570600,2
October,570727,1
October,570927,189
October,570928,123
October,570929,123
October,570935,2
October,570939,34
October,570940,76
October,570941,62
October,570942,119
October,570943,122
October,570944,20
October,570959,72
October,570961,348
October,570963,80
October,570965,45
October,570966,118
October,570967,91
October,570969,213
October,570970,121
October,570971,98
October,570972,137
October,570973,170
October,570974,129
October,570975,168
October,570976,60
October,570977,60
October,570978,77
October,571002,1
October,571004,1
October,571005,4
October,571006,1
October,571018,55
October,571021,10
October,571030,36
October,571031,2
October,571032,1
October,571033,4
October,571034,1
October,571035,10
October,571036,4
October,571131,154
October,571132,25
October,571133,35
October,571134,25
October,571135,31
October,571136,43
October,571137,26
October,571138,118
October,571139,32
October,571140,41
October,571141,56
October,571156,2
October,571223,132
October,571224,16
October,571225,140
October,571227,160
October,571229,9
October,571230,4
October,571231,81
October,571234,38
October,571235,140
October,571238,42
October,571240,1
October,571241,2
October,571242,17
October,571243,3
October,571245,17
October,571247,134
October,571248,128
October,571249,74
October,571250,33
October,571251,17
October,571252,1
October,571253,59
October,571255,2
October,571257,1
October,571259,48
October,571260,4
October,571261,3
October,571265,11
October,571268,7
October,571269,12
October,571270,29
October,571271,10
October,571272,26
October,571273,50
October,571276,1
October,571277,1
October,571278,2
October,571378,36
October,571379,65
October,571424,148
October,571425,54
October,571426,34
October,571427,34
October,571428,4
October,571429,6
October,571439,13
October,571440,5
October,571583,1
October,571584,2
October,571586,1
October,571588,1
October,571589,1
October,571927,9
October,571931,5
October,571932,14
October,571933,52
October,571935,1
October,571939,18
October,571941,9
October,571945,11
October,571947,44
October,571949,10
October,572025,26
October,572034,53
October,572042,1
October,572044,1
October,572048,77
October,572053,19
October,572055,16
October,572056,41
October,572057,5
October,572058,5
October,572059,1
October,572061,20
October,572063,30
October,572065,1
October,572075,1
October,572076,2
October,572280,3
October,572281,4
October,572282,26
October,572283,3
October,572284,2
October,572285,1
October,572288,4
October,572290,1
October,572293,15
October,572294,8
October,572296,8
October,572322,6
October,572323,1
October,572324,4
October,572326,1
October,572327,4
October,572516,5
October,572517,29
October,572518,10
October,572519,11
October,572520,36
October,572521,16
October,572523,1
October,572526,26
October,572547,3
October,572551,2
October,572553,3
October,572578,37
October,572579,12
October,572580,10
October,573030,48
October,573031,7
October,573032,1
October,573033,28
October,573034,5
October,573035,1
October,573036,1
October,573038,1
October,573039,1
October,573324,4
October,573325,3
October,573326,1
October,573327,1
October,573328,1
October,573329,16
October,573330,2
October,573331,17
October,573333,2
October,573335,9
October,573336,3
October,573337,1
October,573338,46
October,573340,28
October,573341,1
October,573342,11
October,573343,8
October,573346,3
October,573348,14
October,573494,1
October,573495,1
October,573496,1
October,573497,1
October,573499,1
October,573556,1
October,573557,3
October,573558,1
October,573559,63
October,573560,16
October,573561,16
October,573563,8
October,573564,5
October,573565,23
October,573566,10
October,573567,1
October,573573,4
October,573574,3
October,573578,1
October,573579,4
October,573580,14
October,573581,14
October,573582,1
October,573610,1
October,573612,3
October,573613,1
October,573614,3
October,573615,6
October,573616,2
October,573617,11
October,573706,1
October,573707,1
October,573709,1
October,573741,2
October,573742,4
October,573743,3
October,573744,50
October,573745,5
October,573746,3
October,573747,6
October,573748,88
October,573749,40
October,573750,5
October,573793,1
October,573794,1
October,573795,1
October,573829,2
October,573830,1
October,573831,4
October,573832,3
October,573833,1
October,573834,1
October,573836,1
October,573838,1
October,574095,6
October,574096,3
October,574098,23
October,574099,21
October,574100,7
October,574101,1
October,574102,20
October,574103,13
October,574104,3
October,574105,76
October,574106,86
October,574107,2
October,574108,1
October,574109,1
October,574110,5
October,574112,2
October,574113,14
October,574114,3
October,574115,15
October,574116,1
October,574117,3
October,574118,3
October,574310,3
October,574313,1
October,574314,3
October,574549,1
October,574550,5
October,574551,2
October,574552,3
October,574553,6
October,574554,12
October,574555,9
October,574742,60
October,574743,65
October,574744,57
October,574745,79
October,574746,53
October,574752,4
October,574753,1
October,574755,22
October,574756,5
October,574757,11
October,574758,5
October,574759,3
October,574760,11
October,574761,6
October,574762,13
October,574763,6
October,574764,59
October,574765,6
October,574766,8
October,574864,8
October,575052,4
October,575053,2
October,575054,2
October,575055,3
October,575056,5
October,575057,1
October,575058,2
October,575061,2
October,575065,2
October,575072,6
October,575073,6
October,575074,4
October,575075,2
October,575076,2
October,575084,10
October,575085,1
October,575086,3
October,575088,3
October,575090,2
October,575091,7
October,575093,1
October,575094,2
October,575097,3
October,575100,2
October,575101,1
October,575102,2
October,575103,20
October,575104,4
October,575105,5
October,575106,8
October,575848,8
October,575850,6
October,575851,2
October,575852,13
October,575853,4
October,575855,29
October,575858,4
October,575860,5
October,575861,15
October,575862,3
October,575863,5
October,575864,6
October,575866,2
October,575868,4
October,575871,1
October,575872,3
October,575873,33
October,575874,3
October,575875,4
October,575876,20
October,575877,8
October,575878,2
October,576394,2
October,576395,1
October,576396,2
October,576397,4
October,576400,1
October,576401,1
October,576402,1
October,576514,14
October,576515,5
October,576516,6
October,576517,6
October,576518,4
October,576519,2
October,576520,3
October,576523,3
October,576524,6
October,576525,1
October,576526,3
October,576852,3
October,576853,1
October,576854,6
October,576855,33
October,576856,8
October,576857,36
October,576861,14
October,576862,35
October,576863,21
October,576864,4
October,576865,4
October,576866,40
October,576867,16
October,576868,23
October,576869,38
October,576871,3
October,576872,61
October,576873,3
October,576875,1
October,576876,27
October,576877,10
October,576880,8
October,576882,32
October,576883,41
October,576886,11
October,576887,63
October,576888,7
October,576889,7
October,576890,52
October,576891,1
October,576892,41
October,576893,9
October,576894,29
October,576895,3
October,576896,5
October,576897,38
October,576898,11
October,576899,30
October,576919,1
October,576920,2
October,576939,42
October,576940,11
October,576943,6
October,576945,1
October,576947,1
October,576948,4
October,576985,6
October,576986,2
October,577169,2
October,577973,7
October,577974,15
October,577975,17
October,577976,10
October,577977,3
October,577978,10
October,577979,23
October,577980,18
October,577981,22
October,577982,15
October,577983,3
October,577984,5
October,577985,5
October,577986,1
October,577988,1
October,577990,2
October,577991,2
October,577992,2
October,577993,4
October,577994,9
October,577996,8
October,577997,23
September,504896,2
September,506150,122
September,506152,32
September,506153,64
September,506154,43
September,506172,68
September,506173,128
September,506280,306
September,506527,118
September,508804,1
September,508809,1
September,508811,4
September,508812,9
September,508813,15
September,508824,12
September,508825,32
September,508836,21
September,508839,10
September,508840,8
September,508848,9
September,510292,12
September,517693,20
September,518228,33
September,518243,8
September,518445,17
September,518536,1
September,518538,29
September,521426,1
September,522192,23
September,522342,20
September,522628,12
September,523309,3
September,524361,22
September,526208,52
September,526307,18
September,526308,44
September,526309,4
September,526310,7
September,526584,128
September,526586,61
September,527097,14
September,527495,46
September,527497,12
September,528193,12
September,528194,7
September,528201,8
September,528202,4
September,528814,25
September,528815,44
September,529488,9
September,529497,1
September,530297,129
September,530298,89
September,530299,163
September,530302,123
September,530343,74
September,530344,65
September,530345,24
September,531179,41
September,531219,36
September,531221,10
September,531222,7
September,531224,19
September,531991,8
September,532008,198
September,532009,62
September,532319,1
September,532555,1
September,533051,10
September,533052,3
September,533060,1
September,533287,15
September,533289,6
September,533290,13
September,533360,15
September,533361,25
September,533401,48
September,533402,86
September,533407,10
September,533408,18
September,533683,50
September,533685,30
September,533770,97
September,533771,71
September,533991,8
September,534104,6
September,535310,41
September,535858,71
September,535993,40
September,537439,4
September,538344,32
September,538746,67
September,539741,1
September,539742,8
September,540362,34
September,540363,31
September,540364,28
September,540365,9
September,541547,9
September,541548,8
September,541958,158
September,542954,2
September,543522,3
September,544024,22
September,544922,29
September,544923,13
September,544924,36
September,545187,34
September,545188,35
September,545189,56
September,545190,17
September,545191,28
September,545192,37
September,545194,36
September,545229,20
September,545230,68
September,545231,29
September,545482,7
September,545483,2
September,545784,57
September,545813,19
September,545814,14
September,545831,16
September,546818,38
September,546918,6
September,547494,27
September,547495,28
September,547496,12
September,547497,9
September,547675,5
September,548243,4
September,548919,614
September,549381,57
September,549382,23
September,550892,12
September,551008,19
September,551009,42
September,551010,6
September,552236,192
September,552237,5
September,553091,2
September,553092,120
September,553093,20
September,553094,31
September,553853,16
September,553857,35
September,553858,50
September,554276,21
September,554289,45
September,554290,38
September,554864,9
September,555341,23
September,555345,31
September,555347,22
September,555348,42
September,555350,26
September,555351,24
September,555358,2
September,555901,10
September,555902,12
September,555903,19
September,555904,27
September,555905,5
September,555909,22
September,555911,16
September,555912,12
September,555916,5
September,555945,51
September,556563,29
September,556564,21
September,557155,110
September,557156,7
September,557157,41
September,557159,40
September,557160,11
September,557162,17
September,557163,3
September,557438,133
September,558649,20
September,558818,3
September,562018,29
September,562021,13
September,562027,9
September,562028,23
September,562030,10
September,562033,3
September,562034,11
September,562035,1
September,562036,17
September,562040,12
September,562041,3
September,562046,1
September,562394,17
September,562395,9
September,562396,30
September,562401,2
September,562407,10
September,562408,14
September,562409,8
September,562790,11
September,562791,1
September,562946,37
September,562981,1
September,562982,1
September,562983,1
September,562989,2
September,563013,55
September,563634,20
September,563824,97
September,563935,4
September,563936,82
September,564051,10
September,564257,12
September,564596,1
September,564601,1
September,564881,94
September,564901,5
September,565729,1
September,566767,58
September,567016,2
September,567020,4
September,567101,5
September,567370,2
September,567371,13
September,567372,37
September,567373,20
September,567374,21
September,567389,50
September,567391,5
September,567392,2
September,567393,17
September,567395,11
September,567468,13
September,567469,10
September,567470,7
September,567471,9
September,567473,29
September,567474,12
September,567840,4
September,568392,12
September,568417,20
September,568422,14
September,568953,10
September,568954,8
September,568957,2
September,568959,6
September,568960,62
September,568961,2
September,568967,34
September,568971,10
September,568972,5
September,568974,75
September,568975,58
September,568976,198
September,569110,1
September,569112,2
September,569113,6
September,569114,2
September,569115,9
September,569116,7
September,569117,16
September,569118,3
September,569124,24
September,569125,1
September,569192,8
September,569193,51
September,569194,32
September,569211,17
September,569802,24
September,569803,67
September,570291,14
September,570292,63
September,570294,1
September,570597,2
September,570598,7
September,570599,27
September,570600,8
September,570726,1
September,570729,2
September,570731,3
September,570734,3
September,570735,1
September,570927,188
September,570928,168
September,570929,130
September,570935,1
September,570937,2
September,570938,2
September,570939,35
September,570940,58
September,570941,74
September,570942,120
September,570943,105
September,570944,22
September,570959,67
September,570961,371
September,570963,116
September,570965,38
September,570966,111
September,570967,104
September,570969,219
September,570970,96
September,570971,112
September,570972,121
September,570973,160
September,570974,96
September,570975,144
September,570976,45
September,570977,45
September,570978,101
September,570998,6
September,570999,4
September,571002,3
September,571005,5
September,571006,5
September,571018,42
September,571021,17
September,571030,25
September,571031,3
September,571032,4
September,571033,2
September,571034,4
September,571035,5
September,571036,2
September,571131,173
September,571132,17
September,571133,24
September,571134,26
September,571135,25
September,571136,43
September,571137,33
September,571138,149
September,571139,29
September,571140,34
September,571141,54
September,571156,2
September,571158,1
September,571223,100
September,571224,1
September,571225,112
September,571227,95
September,571229,2
September,571230,7
September,571231,55
September,571234,16
September,571235,110
September,571237,1
September,571238,2
September,571242,1
September,571243,3
September,571245,5
September,571247,6
September,571248,105
September,571249,7
September,571250,1
September,571251,1
September,571252,1
September,571253,3
September,571255,1
September,571256,3
September,571259,46
September,571260,11
September,571261,2
September,571262,1
September,571265,6
September,571268,7
September,571269,12
September,571270,23
September,571271,6
September,571272,8
September,571273,29
September,571277,4
September,571278,6
September,571378,24
September,571379,68
September,571424,118
September,571425,48
September,571426,44
September,571427,36
September,571428,12
September,571429,7
September,571439,17
September,571440,1
September,571582,1
September,571583,3
September,571584,1
September,571585,2
September,571600,1
September,571927,10
September,571931,3
September,571932,10
September,571933,34
September,571939,22
September,571941,7
September,571942,2
September,571945,13
September,571947,20
September,571949,9
September,572025,28
September,572034,26
September,572042,2
September,572044,1
September,572048,3
September,572053,19
September,572055,12
September,572056,33
September,572057,5
September,572058,4
September,572059,4
September,572061,12
September,572063,11
September,572065,1
September,572077,2
September,572280,3
September,572281,2
September,572282,30
September,572283,10
September,572284,2
September,572285,3
September,572287,3
September,572288,1
September,572289,2
September,572291,1
September,572292,2
September,572293,11
September,572294,9
September,572296,3
September,572322,3
September,572323,1
September,572324,1
September,572325,1
September,572327,12
September,572368,1
September,572516,16
September,572517,28
September,572518,7
September,572519,26
September,572520,48
September,572521,25
September,572523,1
September,572526,19
September,572547,8
September,572548,6
September,572550,8
September,572553,3
September,572578,29
September,572579,15
September,572580,9
September,573030,33
September,573031,1
September,573032,2
September,573033,22
September,573034,3
September,573035,1
September,573036,1
September,573038,4
September,573039,2
September,573325,5
September,573327,2
September,573328,1
September,573329,8
September,573330,2
September,573331,25
September,573333,1
September,573335,7
September,573336,9
September,573338,31
September,573339,1
September,573340,35
September,573341,1
September,573342,8
September,573343,15
September,573345,4
September,573346,1
September,573347,4
September,573348,11
September,573509,1
September,573556,2
September,573557,2
September,573558,2
September,573559,32
September,573560,12
September,573561,8
September,573562,3
September,573563,10
September,573564,5
September,573565,18
September,573566,6
September,573567,2
September,573569,1
September,573570,1
September,573572,1
September,573578,1
September,573579,5
September,573580,18
September,573581,19
September,573582,3
September,573611,3
September,573613,4
September,573614,10
September,573615,2
September,573616,5
September,573617,4
September,573701,2
September,573705,1
September,573706,1
September,573709,2
September,573741,2
September,573742,2
September,573743,3
September,573744,42
September,573745,2
September,573746,2
September,573747,1
September,573748,78
September,573749,46
September,573750,6
September,573792,3
September,573794,1
September,573795,2
September,573797,1
September,573829,1
September,573830,4
September,573831,1
September,573832,1
September,573833,2
September,573834,1
September,574095,1
September,574096,3
September,574097,2
September,574098,9
September,574099,12
September,574100,14
September,574101,1
September,574102,10
September,574103,6
September,574104,2
September,574105,45
September,574106,35
September,574107,3
September,574108,3
September,574109,3
September,574110,3
September,574111,5
September,574112,3
September,574113,8
September,574114,2
September,574115,10
September,574116,1
September,574117,6
September,574118,2
September,574310,7
September,574313,5
September,574314,1
September,574315,5
September,574549,3
September,574550,12
September,574552,3
September,574553,11
September,574554,16
September,574555,17
September,574742,31
September,574743,50
September,574744,59
September,574745,90
September,574746,44
September,574750,1
September,574751,1
September,574754,1
September,574755,19
September,574756,6
September,574757,8
September,574758,7
September,574759,5
September,574760,5
September,574761,7
September,574762,14
September,574763,9
September,574764,39
September,574765,6
September,574766,3
September,574864,12
September,575052,4
September,575053,3
September,575054,2
September,575055,2
September,575056,4
September,575057,3
September,575058,3
September,575061,3
September,575065,3
September,575068,1
September,575070,1
September,575072,9
September,575073,5
September,575075,2
September,575076,4
September,575084,7
September,575085,5
September,575086,3
September,575087,3
September,575088,4
September,575090,2
September,575091,4
September,575093,1
September,575095,1
September,575098,2
September,575100,1
September,575101,1
September,575102,3
September,575103,12
September,575104,1
September,575105,6
September,575106,3
September,575848,9
September,575850,2
September,575851,3
September,575852,15
September,575853,3
September,575854,3
September,575855,27
September,575858,2
September,575860,18
September,575861,8
September,575862,5
September,575863,7
September,575864,5
September,575865,3
September,575866,6
September,575867,1
September,575868,12
September,575869,3
September,575871,3
September,575872,1
September,575873,25
September,575874,6
September,575875,6
September,575876,24
September,575877,4
September,575878,3
September,576393,1
September,576400,2
September,576514,11
September,576515,3
September,576516,8
September,576517,4
September,576518,9
September,576519,2
September,576520,7
September,576523,6
September,576524,5
September,576525,2
September,576526,1
September,576742,1
September,576852,7
September,576853,2
September,576854,6
September,576855,23
September,576856,3
September,576857,38
September,576859,3
September,576860,1
September,576861,19
September,576862,34
September,576863,7
September,576864,5
September,576865,3
September,576866,30
September,576867,5
September,576868,16
September,576869,45
September,576871,1
September,576872,39
September,576873,2
September,576876,19
September,576877,12
September,576878,1
September,576879,1
September,576880,10
September,576882,18
September,576883,29
September,576884,1
September,576885,1
September,576886,9
September,576887,46
September,576888,11
September,576889,8
September,576890,50
September,576892,21
September,576893,10
September,576894,21
September,576896,3
September,576897,53
September,576898,14
September,576899,17
September,576919,1
September,576920,5
September,576939,14
September,576940,5
September,576942,2
September,576943,2
September,576948,3
September,576985,3
September,576986,3
September,577169,3
