SKU_Code,Product_Name,Brand,Date,Actual,Forecast,Lower_Bound,Upper_Bound
570969,SIMPLE SKIN HYDRATING LIGHT MOISZ 125ML,Simple,2025-10-20,1.0,7.156236380261702,2.890860798266696,11.204530308803891
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-09-21,14.0,9.29816312148623,1.3619374215022522,17.124325745714927
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-09-22,5.0,4.8170824888170385,-2.9406362529229177,12.442663738964168
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-09-23,3.0,5.5982262652294725,-2.01172561274034,12.814063833186903
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-09-24,8.0,5.278404810000188,-2.5273628253447495,12.647623574593325
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-09-25,1.0,5.31305603388723,-2.5313043892983638,12.937602521055284
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-09-26,7.0,6.730820148441588,-0.2885071315717874,13.950676822084509
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-09-27,13.0,11.571579300956367,3.8388637329534023,19.324157419221187
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-09-28,12.0,9.293391256493653,1.837556293281581,16.89241325174627
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-09-29,5.0,4.8146101561207555,-2.683225235614803,12.221716283932105
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-09-30,11.0,5.595352805471408,-2.117568328678573,13.650830983034238
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-01,7.0,5.275695309651688,-2.6949612485683736,12.432754049268537
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-02,5.0,5.31032854642713,-2.0962541821868745,13.11569010141019
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-03,10.0,6.7273645903124475,-0.9782891061226296,14.397906835261404
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-04,8.0,11.565638093657318,3.685240412714478,18.957253079828142
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-05,9.0,9.288619391509725,1.9674206479006686,17.03210810241474
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-06,3.0,4.812137823438027,-2.744674891512454,12.638090819440787
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-07,4.0,5.592479345719189,-2.2690586504362287,13.136586620524133
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-08,8.0,5.272985809298671,-2.400457053154949,12.978603334577846
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-09,7.0,5.307601058967498,-2.4376605451804894,12.639248447343661
